"Id","dow_number","day_of_week","part_of_week","time_of_day","total_calories","total_intensity","total_average_intensity","average_intensity","max_intensity","min_intensity"
2873212765,0,"Sunday","Weekend","Afternoon",1417416,276000,4600.000736000725,0.2604167083333744,0.7,0.033333
2873212765,1,"Monday","Weekday","Morning",1653652,603520,10058.666912001243,0.4880952500000603,0.866667,0.116667
2873212765,1,"Monday","Weekday","Night",1889888,51520,858.6661759999997,0.036458312499999986,0.35,0
2873212765,1,"Monday","Weekday","Evening",708708,54464,907.7338239999749,0.10277783333333049,0.183333,0
2873212765,1,"Monday","Weekday","Afternoon",1417416,304704,5078.399999999675,0.2874999999999816,0.566667,0.05
2873212765,2,"Tuesday","Weekday","Night",2362360,78752,1312.5345600000016,0.04458337500000006,0.466667,0
2873212765,2,"Tuesday","Weekday","Evening",885885,111136,1852.2676480000512,0.1677778666666713,0.416667,0.05
2873212765,2,"Tuesday","Weekday","Morning",2067065,757344,12622.39926400078,0.4899999714286017,0.966667,0.116667
2873212765,2,"Tuesday","Weekday","Afternoon",1771770,428352,7139.199999998942,0.3233333333332854,0.666667,0.066667
2873212765,3,"Wednesday","Weekday","Morning",2067065,791200,13186.66544000141,0.511904714285769,1.6,0.066667
2873212765,3,"Wednesday","Weekday","Evening",885885,109664,1827.7330879999843,0.1655555333333319,0.4,0
2873212765,3,"Wednesday","Weekday","Night",2362360,108192,1803.2000000000494,0.06125000000000168,0.45,0
2873212765,3,"Wednesday","Weekday","Afternoon",1771770,424672,7077.866176000259,0.3205555333333451,1.283333,0
2873212765,4,"Thursday","Weekday","Morning",2067065,723488,12058.133088001421,0.4680952285714837,1.533333,0.033333
2873212765,4,"Thursday","Weekday","Evening",708708,104512,1741.866911999961,0.1972222499999956,0.316667,0.016667
2873212765,4,"Thursday","Weekday","Afternoon",1594593,418784,6979.730879999224,0.35123444444440544,0.766667,0.016667
2873212765,4,"Thursday","Weekday","Night",2244242,0,0,0,0,0
2873212765,5,"Friday","Weekday","Afternoon",1417416,373888,6231.467647999119,0.3527778333332835,0.666667,0.066667
2873212765,5,"Friday","Weekday","Night",1889888,70656,1177.60000000001,0.05000000000000042,0.45,0
2873212765,5,"Friday","Weekday","Evening",708708,80224,1337.066176000089,0.1513888333333434,0.45,0.016667
2873212765,5,"Friday","Weekday","Morning",1653652,600576,10009.600735998427,0.4857143214284951,1.8,0.116667
2873212765,6,"Saturday","Weekend","Night",1889888,23552,392.5338240000062,0.016666687500000263,0.216667,0
2873212765,6,"Saturday","Weekend","Morning",1653652,646944,10782.399264002484,0.5232142500001206,2.183333,0
2873212765,6,"Saturday","Weekend","Evening",708708,144256,2404.265440000263,0.2722220833333631,0.933333,0
2873212765,6,"Saturday","Weekend","Afternoon",1417416,270112,4501.867648000049,0.2548611666666694,0.7,0
3372868164,0,"Sunday","Weekend","Evening",231534,65608,1093.467295999996,0.3861113333333319,0.616667,0.116667
3372868164,0,"Sunday","Weekend","Morning",810369,153872,2564.5336480000683,0.2587301904761974,0.483333,0.083333
3372868164,0,"Sunday","Weekend","Afternoon",578835,177944,2965.7331759998115,0.41888886666664005,1.233333,0.066667
3372868164,0,"Sunday","Weekend","Night",848958,11800,196.66729600000437,0.018939454545454967,0.116667,0
3372868164,1,"Monday","Weekday","Night",617424,12272,204.53364800000318,0.027083375000000423,0.1,0
3372868164,1,"Monday","Weekday","Evening",231534,49560,826.0000000000107,0.29166666666667046,0.466667,0
3372868164,1,"Monday","Weekday","Afternoon",463068,114696,1911.6004720000437,0.337500083333341,0.516667,0
3372868164,1,"Monday","Weekday","Morning",540246,216648,3610.8000000000634,0.546428571428581,1.683333,0.05
3372868164,2,"Tuesday","Weekday","Evening",347301,57112,951.8663519999786,0.22407399999999497,0.3,0.083333
3372868164,2,"Tuesday","Weekday","Morning",810369,227032,3783.8672960000526,0.38174609523810055,1.616667,0.016667
3372868164,2,"Tuesday","Weekday","Night",926136,30680,511.3341199999635,0.04513895833333011,0.366667,0
3372868164,2,"Tuesday","Weekday","Afternoon",694602,185024,3083.732704000151,0.36296288888890665,0.666667,0.066667
3372868164,3,"Wednesday","Weekday","Morning",810369,251104,4185.065879999817,0.42222214285712445,1.75,0
3372868164,3,"Wednesday","Weekday","Afternoon",694602,244496,4074.933175999722,0.47962961111107844,1.433333,0.1
3372868164,3,"Wednesday","Weekday","Night",926136,19824,330.3999999999919,0.029166666666665952,0.25,0
3372868164,3,"Wednesday","Weekday","Evening",347301,52864,881.0663520000203,0.2074073333333381,0.45,0
3372868164,4,"Thursday","Weekday","Afternoon",694602,192104,3201.735063999823,0.37685205555553475,0.666667,0.05
3372868164,4,"Thursday","Weekday","Night",926136,26904,448.40047199998463,0.039583374999998644,0.283333,0
3372868164,4,"Thursday","Weekday","Morning",810369,303024,5050.399055999774,0.5095237142856914,1.35,0.05
3372868164,4,"Thursday","Weekday","Evening",347301,77880,1297.999999999955,0.305555555555545,0.683333,0.066667
3372868164,5,"Friday","Weekday","Night",926136,18880,314.6663520000114,0.027777750000001006,0.283333,0
3372868164,5,"Friday","Weekday","Afternoon",694602,181248,3020.800943999976,0.3555556666666638,0.666667,0
3372868164,5,"Friday","Weekday","Morning",810369,178888,2981.4663520002046,0.3007936190476397,0.816667,0
3372868164,5,"Friday","Weekday","Evening",347301,66080,1101.3327040000597,0.25925911111112515,0.533333,0.033333
3372868164,6,"Saturday","Weekend","Morning",810369,273760,4562.667296000439,0.4603175238095681,1.6,0
3372868164,6,"Saturday","Weekend","Night",926136,15104,251.73364800001653,0.02222225000000146,0.216667,0
3372868164,6,"Saturday","Weekend","Evening",347301,64664,1077.733175999992,0.2537036666666648,0.683333,0
3372868164,6,"Saturday","Weekend","Afternoon",694602,157176,2619.600472000077,0.30833338888889794,0.766667,0
3977333714,0,"Sunday","Weekend","Night",1449664,223416,3723.601391999939,0.16718756249999728,1.616667,0
3977333714,0,"Sunday","Weekend","Evening",543624,265176,4419.599999999942,0.5291666666666598,2.45,0
3977333714,0,"Sunday","Weekend","Morning",1268456,137112,2285.2025520004086,0.11726203571430668,0.516667,0
3977333714,0,"Sunday","Weekend","Afternoon",1087248,432216,7203.60139200013,0.4312500833333411,1.816667,0
3977333714,1,"Monday","Weekday","Morning",1268456,103008,1716.7988400001052,0.08809517857143397,0.5,0
3977333714,1,"Monday","Weekday","Evening",543624,384888,6414.799535999895,0.7680554999999875,1.633333,0.016667
3977333714,1,"Monday","Weekday","Night",1449664,180960,3016.0004640000598,0.13541668750000269,1.8,0
3977333714,1,"Monday","Weekday","Afternoon",1087248,493464,8224.39953600173,0.4923610833334369,1.866667,0
3977333714,2,"Tuesday","Weekday","Afternoon",1359060,512952,8549.20116000056,0.40944450000002686,1.966667,0
3977333714,2,"Tuesday","Weekday","Morning",1585570,212976,3549.599304000027,0.14571425714285827,1.15,0
3977333714,2,"Tuesday","Weekday","Night",1812080,393240,6554.000231999962,0.23541667499999863,1.916667,0
3977333714,2,"Tuesday","Weekday","Evening",679530,275616,4593.60069599991,0.4400000666666581,1.8,0.033333
3977333714,3,"Wednesday","Weekday","Morning",1268456,155904,2598.3997680004527,0.13333332142859466,0.633333,0
3977333714,3,"Wednesday","Weekday","Night",1449664,211584,3526.4009279999177,0.1583333749999963,2.15,0
3977333714,3,"Wednesday","Weekday","Afternoon",1087248,320856,5347.6004640000065,0.32013891666666705,1.933333,0
3977333714,3,"Wednesday","Weekday","Evening",543624,199752,3329.1997680000745,0.3986110833333423,1.816667,0.016667
3977333714,4,"Thursday","Weekday","Night",1449664,180960,3016.0011600002013,0.13541671875000905,1.883333,0
3977333714,4,"Thursday","Weekday","Evening",543624,102312,1705.1999999999298,0.20416666666665825,1.25,0.016667
3977333714,4,"Thursday","Weekday","Afternoon",1087248,280488,4674.798144000279,0.2798610000000167,1.166667,0
3977333714,4,"Thursday","Weekday","Morning",1268456,246384,4106.400696000269,0.21071432142858523,0.933333,0
3977333714,5,"Friday","Weekday","Night",1449664,112752,1879.199999999976,0.08437499999999892,0.783333,0
3977333714,5,"Friday","Weekday","Afternoon",1087248,396024,6600.400463999592,0.39513891666664225,1.683333,0.016667
3977333714,5,"Friday","Weekday","Morning",1268456,128760,2146.0004640001193,0.11011907142857755,0.583333,0
3977333714,5,"Friday","Weekday","Evening",543624,274224,4570.400232000319,0.5472222500000382,2.066667,0
3977333714,6,"Saturday","Weekend","Night",1449664,91176,1519.599072000421,0.0682291250000189,1.116667,0
3977333714,6,"Saturday","Weekend","Afternoon",1087248,403680,6727.999535999905,0.4027777499999943,1.133333,0.016667
3977333714,6,"Saturday","Weekend","Evening",543624,349392,5823.200928000239,0.697222333333362,1.916667,0
3977333714,6,"Saturday","Weekend","Morning",1268456,307632,5127.199535999811,0.2630952142857046,1.583333,0
4020332650,0,"Sunday","Weekend","Evening",887196,27816,463.5997560000117,0.05277775000000134,0.3,0
4020332650,0,"Sunday","Weekend","Night",2365856,11712,195.1995120000042,0.008333312500000179,0.116667,0
4020332650,0,"Sunday","Weekend","Morning",2070124,75396,1256.6002440000982,0.06130953571429051,0.483333,0
4020332650,0,"Sunday","Weekend","Afternoon",1774392,79056,1317.6000000000374,0.07500000000000213,0.45,0
4020332650,1,"Monday","Weekday","Night",2365856,23424,390.3990239999993,0.01666662499999997,0.183333,0
4020332650,1,"Monday","Weekday","Evening",887196,67344,1122.3997559999389,0.12777774999999303,0.45,0
4020332650,1,"Monday","Weekday","Morning",2070124,1464,24.399755999999883,0.00119046428571428,0.033333,0
4020332650,1,"Monday","Weekday","Afternoon",1774392,88572,1476.2002440000917,0.08402779166667189,0.7,0
4020332650,2,"Tuesday","Weekday","Afternoon",2217990,217404,3623.399267999953,0.16499996666666453,0.533333,0
4020332650,2,"Tuesday","Weekday","Morning",2587655,190320,3172.0004879996713,0.12380954285713003,0.7,0
4020332650,2,"Tuesday","Weekday","Night",2957320,57096,951.5992679999808,0.03249997499999935,0.566667,0
4020332650,2,"Tuesday","Weekday","Evening",1108995,86376,1439.6002439999081,0.13111113333332497,0.55,0
4020332650,3,"Wednesday","Weekday","Night",2957320,79788,1329.800244000031,0.04541667500000106,1.016667,0
4020332650,3,"Wednesday","Weekday","Evening",1108995,98088,1634.7997559999922,0.14888886666666595,1.133333,0
4020332650,3,"Wednesday","Weekday","Morning",2587655,51972,866.1997560000802,0.03380951428571742,0.35,0
4020332650,3,"Wednesday","Weekday","Afternoon",2217990,233508,3891.7995119998095,0.17722219999999134,0.783333,0
4020332650,4,"Thursday","Weekday","Evening",887196,66612,1110.200244000001,0.1263889166666668,0.75,0
4020332650,4,"Thursday","Weekday","Night",2809454,76860,1281.0007319999152,0.04605265789473379,1.166667,0
4020332650,4,"Thursday","Weekday","Morning",2513722,8784,146.4000000000017,0.005882352941176539,0.183333,0
4020332650,4,"Thursday","Weekday","Afternoon",1774392,146400,2439.9997559999842,0.1388888749999991,1.55,0
4020332650,5,"Friday","Weekday","Night",2365856,46116,768.5999999999773,0.03281249999999903,0.516667,0
4020332650,5,"Friday","Weekday","Evening",887196,72468,1207.8000000000054,0.13750000000000062,1.116667,0
4020332650,5,"Friday","Weekday","Morning",2070124,132492,2208.2002439999605,0.10773810714285521,0.7,0
4020332650,5,"Friday","Weekday","Afternoon",1774392,47580,792.9997560000162,0.045138875000000925,0.233333,0
4020332650,6,"Saturday","Weekend","Afternoon",1774392,45384,756.4004879999807,0.04305558333333223,0.383333,0
4020332650,6,"Saturday","Weekend","Evening",887196,31476,524.599511999999,0.05972216666666655,0.4,0
4020332650,6,"Saturday","Weekend","Night",2365856,176412,2940.200243999951,0.12552084374999792,1.966667,0
4020332650,6,"Saturday","Weekend","Morning",2070124,95160,1586.0002439997759,0.07738096428570335,0.916667,0
4057192912,2,"Tuesday","Weekday","Night",62792,968,16.13330400000008,0.022916625000000114,0.133333,0
4057192912,2,"Tuesday","Weekday","Afternoon",47094,5808,96.79991199999962,0.18333316666666596,0.333333,0.083333
4057192912,2,"Tuesday","Weekday","Evening",23547,2464,41.06669599999979,0.15555566666666587,0.333333,0.016667
4057192912,2,"Tuesday","Weekday","Morning",54943,5192,86.5333039999993,0.14047614285714172,0.366667,0
4057192912,3,"Wednesday","Weekday","Morning",54943,7392,123.20000000000005,0.20000000000000007,0.433333,0
4057192912,3,"Wednesday","Weekday","Afternoon",47094,5016,83.60008799999979,0.1583334999999996,0.25,0.066667
4057192912,3,"Wednesday","Weekday","Evening",23547,1672,27.866695999999937,0.10555566666666642,0.2,0
4057192912,3,"Wednesday","Weekday","Night",62792,0,0,0,0,0
4057192912,4,"Thursday","Weekday","Morning",54943,0,0,0,0,0
4057192912,4,"Thursday","Weekday","Evening",23547,0,0,0,0,0
4057192912,4,"Thursday","Weekday","Night",62792,0,0,0,0,0
4057192912,4,"Thursday","Weekday","Afternoon",47094,0,0,0,0,0
4057192912,5,"Friday","Weekday","Night",47094,0,0,0,0,0
4057192912,5,"Friday","Weekday","Morning",54943,7656,127.60000000000014,0.20714285714285735,0.516667,0
4057192912,5,"Friday","Weekday","Afternoon",23547,1760,29.33330399999987,0.11111099999999952,0.216667,0.033333
4319703577,0,"Sunday","Weekend","Night",1980928,47060,784.3345399999894,0.03385421874999954,0.416667,0
4319703577,0,"Sunday","Weekend","Afternoon",1485696,135388,2256.4661839997416,0.12986108333331847,0.483333,0
4319703577,0,"Sunday","Weekend","Morning",1733312,97740,1629.0000000001078,0.08035714285714818,0.5,0
4319703577,0,"Sunday","Weekend","Evening",742848,28960,482.66618400001107,0.05555550000000128,0.15,0
4319703577,1,"Monday","Weekday","Afternoon",1485696,371412,6190.199275999609,0.35624995833331086,0.783333,0
4319703577,1,"Monday","Weekday","Night",1980928,56472,941.1999999998334,0.040624999999992806,0.35,0
4319703577,1,"Monday","Weekday","Morning",1733312,359104,5985.066184000723,0.2952380714286071,0.916667,0
4319703577,1,"Monday","Weekday","Evening",742848,124528,2075.466907999863,0.2388889166666509,0.983333,0
4319703577,2,"Tuesday","Weekday","Afternoon",1857120,369964,6166.066908000305,0.28388890000001404,0.65,0
4319703577,2,"Tuesday","Weekday","Evening",928560,168692,2811.5330919997114,0.25888886666664007,1.166667,0
4319703577,2,"Tuesday","Weekday","Night",2476160,39820,663.6676319999207,0.02291669999999726,0.266667,0
4319703577,2,"Tuesday","Weekday","Morning",2166640,427884,7131.401447999717,0.28142862857141737,1,0
4319703577,3,"Wednesday","Weekday","Night",2476160,34028,567.1352639999308,0.01958339999999761,0.366667,0
4319703577,3,"Wednesday","Weekday","Morning",2166640,483632,8060.534540001727,0.31809528571435386,1.45,0
4319703577,3,"Wednesday","Weekday","Afternoon",1857120,452500,7541.666907999923,0.3472222333333298,0.766667,0
4319703577,3,"Wednesday","Weekday","Evening",928560,204892,3414.8676319996143,0.3144445333332978,1.083333,0
4319703577,4,"Thursday","Weekday","Evening",742848,156384,2606.4007239996017,0.3000000833332875,0.75,0
4319703577,4,"Thursday","Weekday","Afternoon",1485696,310596,5176.602172000325,0.29791679166668533,0.733333,0
4319703577,4,"Thursday","Weekday","Morning",1733312,364172,6069.534540000381,0.2994048214285902,1.366667,0
4319703577,4,"Thursday","Weekday","Night",2228544,100636,1677.2669080001833,0.06435186111111814,0.883333,0
4319703577,5,"Friday","Weekday","Afternoon",1485696,312768,5212.797827999141,0.29999987499995057,0.616667,0.016667
4319703577,5,"Friday","Weekday","Evening",742848,165072,2751.2007239998775,0.3166667499999859,0.966667,0
4319703577,5,"Friday","Weekday","Morning",1733312,289600,4826.666907999869,0.23809524999999354,0.816667,0
4319703577,5,"Friday","Weekday","Night",1980928,59368,989.4690799998884,0.042708437499995186,0.366667,0
4319703577,6,"Saturday","Weekend","Morning",1733312,215028,3583.8014479998787,0.17678578571427972,0.85,0
4319703577,6,"Saturday","Weekend","Night",1980928,47060,784.3345399999918,0.033854218749999644,0.3,0
4319703577,6,"Saturday","Weekend","Afternoon",1485696,358380,5972.999999999776,0.3437499999999871,0.833333,0
4319703577,6,"Saturday","Weekend","Evening",742848,147696,2461.599999999939,0.28333333333332633,0.8,0
4388161847,0,"Sunday","Weekend","Night",3013344,22785,379.7517150000148,0.01614590625000063,0.133333,0
4388161847,0,"Sunday","Weekend","Evening",1130004,257250,4287.501224999964,0.4861112499999959,1.916667,0.066667
4388161847,0,"Sunday","Weekend","Afternoon",2260008,416745,6945.749265000479,0.39374995833336046,1.666667,0
4388161847,0,"Sunday","Weekend","Morning",2636676,317520,5292.00000000017,0.2571428571428654,1.116667,0
4388161847,1,"Monday","Weekday","Evening",1130004,205800,3430.000244999855,0.38888891666665026,1.016667,0.033333
4388161847,1,"Monday","Weekday","Afternoon",2260008,476280,7938.001469999314,0.45000008333329444,1.883333,0.066667
4388161847,1,"Monday","Weekday","Night",3013344,64680,1077.9995100001322,0.04583331250000562,0.483333,0
4388161847,1,"Monday","Weekday","Morning",2636676,250635,4177.251959999248,0.2029762857142492,0.95,0.083333
4388161847,2,"Tuesday","Weekday","Morning",3295845,391020,6516.99877499841,0.2533332857142239,1.366667,0
4388161847,2,"Tuesday","Weekday","Evening",1412505,126420,2106.9995099999164,0.19111106666665909,0.583333,0
4388161847,2,"Tuesday","Weekday","Afternoon",2825010,306495,5108.2500000004975,0.23166666666668922,0.816667,0
4388161847,2,"Tuesday","Weekday","Night",3766680,192570,3209.502449999551,0.10916674999998473,1.166667,0
4388161847,3,"Wednesday","Weekday","Evening",1412505,184485,3074.750490000084,0.27888893333334097,0.916667,0
4388161847,3,"Wednesday","Weekday","Morning",3295845,340305,5671.74950999989,0.22047617142856712,1.133333,0
4388161847,3,"Wednesday","Weekday","Night",3766680,117600,1960.000245000149,0.06666667500000507,0.816667,0
4388161847,3,"Wednesday","Weekday","Afternoon",2825010,558600,9309.999509999889,0.42222219999999494,2.016667,0
4388161847,4,"Thursday","Weekday","Morning",3295845,364560,6076.000980000041,0.23619051428571586,1.116667,0.05
4388161847,4,"Thursday","Weekday","Afternoon",2448342,393960,6565.99902000058,0.3435896923077226,1.516667,0.016667
4388161847,4,"Thursday","Weekday","Evening",1130004,114660,1910.9992650000172,0.21666658333333527,0.816667,0
4388161847,4,"Thursday","Weekday","Night",3578346,125685,2094.7522049999957,0.07500007894736826,0.916667,0
4388161847,5,"Friday","Weekday","Night",3013344,200655,3344.250734999799,0.14218753124999145,1.683333,0
4388161847,5,"Friday","Weekday","Morning",2636676,487305,8121.75147000115,0.3946429285714844,2.016667,0.066667
4388161847,5,"Friday","Weekday","Evening",1130004,166845,2780.748284999842,0.3152775833333154,1.6,0
4388161847,5,"Friday","Weekday","Afternoon",2260008,290325,4838.75196000037,0.27430566666668765,1.5,0.016667
4388161847,6,"Saturday","Weekend","Afternoon",2260008,532875,8881.250490000828,0.5034722500000469,2.566667,0
4388161847,6,"Saturday","Weekend","Night",3013344,39690,661.5007350000126,0.028125031250000536,0.266667,0
4388161847,6,"Saturday","Weekend","Morning",2636676,593880,9898.00024499947,0.4809523928571171,2.15,0
4388161847,6,"Saturday","Weekend","Evening",1130004,191835,3197.2514699996914,0.36250016666663165,1.116667,0.033333
4445114986,0,"Sunday","Weekend","Evening",812652,141855,2364.2495099996904,0.2680554999999649,0.6,0.033333
4445114986,0,"Sunday","Weekend","Afternoon",1625304,331485,5524.749510000167,0.31319441666667613,0.766667,0
4445114986,0,"Sunday","Weekend","Morning",1896188,120540,2008.9997550002015,0.0976190357142955,0.483333,0
4445114986,0,"Sunday","Weekend","Night",2167072,83790,1396.5000000000166,0.059375000000000705,0.4,0
4445114986,1,"Monday","Weekday","Afternoon",1625304,359415,5990.249264998918,0.33958329166660534,1.766667,0
4445114986,1,"Monday","Weekday","Evening",812652,167580,2793.0007350000583,0.3166667500000066,0.55,0.166667
4445114986,1,"Monday","Weekday","Morning",1896188,80115,1335.2502449999417,0.06488096428571145,0.516667,0
4445114986,1,"Monday","Weekday","Night",2167072,115395,1923.2495100004026,0.08177081250001711,0.383333,0
4445114986,2,"Tuesday","Weekday","Evening",1015815,202125,3368.74902000002,0.3055554666666685,1.633333,0.016667
4445114986,2,"Tuesday","Weekday","Morning",2370235,140385,2339.750490000621,0.09095240000002415,0.4,0
4445114986,2,"Tuesday","Weekday","Afternoon",2031630,390285,6504.749999999948,0.29499999999999765,1.816667,0.016667
4445114986,2,"Tuesday","Weekday","Night",2708840,108045,1800.7500000001028,0.061250000000003496,0.333333,0
4445114986,3,"Wednesday","Weekday","Afternoon",2031630,481425,8023.750980000846,0.3638889333333717,2.283333,0.066667
4445114986,3,"Wednesday","Weekday","Evening",1015815,149205,2486.7490199999115,0.22555546666665865,0.483333,0.05
4445114986,3,"Wednesday","Weekday","Morning",2370235,91875,1531.2512250000977,0.059523857142860945,0.283333,0
4445114986,3,"Wednesday","Weekday","Night",2708840,145530,2425.499265000256,0.0824999750000087,0.483333,0
4445114986,4,"Thursday","Weekday","Evening",812652,111720,1861.9997550001397,0.21111108333334916,0.383333,0
4445114986,4,"Thursday","Weekday","Night",2573398,135975,2266.2504900002023,0.08114036842105987,0.383333,0
4445114986,4,"Thursday","Weekday","Afternoon",1760746,348390,5806.500734999745,0.30384619230767895,0.566667,0.033333
4445114986,4,"Thursday","Weekday","Morning",2370235,91875,1531.2512249998135,0.05952385714284989,0.35,0
4445114986,5,"Friday","Weekday","Evening",812652,167580,2793.000734999941,0.3166667499999933,0.65,0.016667
4445114986,5,"Friday","Weekday","Night",2167072,160230,2670.5012249994616,0.11354171874997711,0.466667,0
4445114986,5,"Friday","Weekday","Afternoon",1625304,352800,5880.000000000544,0.3333333333333642,0.633333,0.116667
4445114986,5,"Friday","Weekday","Morning",1896188,144060,2401.0017150000845,0.11666675000000411,0.616667,0
4445114986,6,"Saturday","Weekend","Morning",1896188,183015,3050.24999999986,0.14821428571427891,1.533333,0
4445114986,6,"Saturday","Weekend","Night",2167072,116130,1935.5004899999929,0.0822916874999997,0.6,0
4445114986,6,"Saturday","Weekend","Afternoon",1625304,233730,3895.5007350000133,0.22083337500000075,0.683333,0
4445114986,6,"Saturday","Weekend","Evening",812652,135975,2266.2497549999816,0.25694441666666457,0.55,0.05
4558609924,0,"Sunday","Weekend","Night",2017472,39744,662.4000000000257,0.02812500000000109,0.366667,0
4558609924,0,"Sunday","Weekend","Morning",1765288,312800,5213.333823999392,0.2529762142856848,1.133333,0
4558609924,0,"Sunday","Weekend","Evening",756552,200192,3336.533088000126,0.3777777500000143,1.6,0.033333
4558609924,0,"Sunday","Weekend","Afternoon",1513104,517408,8623.46691200013,0.48819445833334074,1.866667,0.033333
4558609924,1,"Monday","Weekday","Afternoon",1513104,557888,9298.133087999538,0.5263888749999739,1.533333,0.116667
4558609924,1,"Monday","Weekday","Night",2017472,39744,662.3985279999828,0.02812493749999927,0.333333,0
4558609924,1,"Monday","Weekday","Evening",756552,223008,3716.801471999592,0.42083349999995384,0.666667,0.1
4558609924,1,"Monday","Weekday","Morning",1765288,369472,6157.866176001191,0.2988095000000578,0.75,0
4558609924,2,"Tuesday","Weekday","Night",2521840,96416,1606.9345599999947,0.05458337499999982,0.55,0
4558609924,2,"Tuesday","Weekday","Morning",2206610,259808,4330.133824000107,0.1680952571428613,0.55,0
4558609924,2,"Tuesday","Weekday","Afternoon",1891380,596896,9948.268384000345,0.45055563333334897,1.683333,0.016667
4558609924,2,"Tuesday","Weekday","Evening",945690,222272,3704.533088000196,0.3355555333333511,1.483333,0.066667
4558609924,3,"Wednesday","Weekday","Afternoon",1891380,571872,9531.199263999166,0.4316666333332956,1.716667,0.05
4558609924,3,"Wednesday","Weekday","Night",2521840,90528,1508.7999999998735,0.0512499999999957,0.35,0
4558609924,3,"Wednesday","Weekday","Evening",945690,209760,3496.0000000001196,0.3166666666666775,0.683333,0
4558609924,3,"Wednesday","Weekday","Morning",2206610,225216,3753.600000000057,0.14571428571428793,0.566667,0
4558609924,4,"Thursday","Weekday","Morning",2206610,596896,9948.267647998538,0.38619051428565754,1.216667,0
4558609924,4,"Thursday","Weekday","Evening",756552,165600,2760.0000000001314,0.3125000000000149,0.533333,0.133333
4558609924,4,"Thursday","Weekday","Night",2395748,35328,588.8007359999722,0.021052657894735847,0.266667,0
4558609924,4,"Thursday","Weekday","Afternoon",1702242,543904,9065.066911999967,0.4561728518518502,0.816667,0.1
4558609924,5,"Friday","Weekday","Morning",1765288,241408,4023.4676480002236,0.1952381428571537,0.516667,0
4558609924,5,"Friday","Weekday","Evening",756552,131744,2195.7330879998035,0.24861108333331108,0.55,0.016667
4558609924,5,"Friday","Weekday","Night",2017472,47840,797.3338239999446,0.03385418749999765,0.433333,0
4558609924,5,"Friday","Weekday","Afternoon",1513104,504896,8414.933087998133,0.47638887499989435,2.05,0.05
4558609924,6,"Saturday","Weekend","Afternoon",1513104,549792,9163.201471999562,0.5187500833333085,1.9,0.1
4558609924,6,"Saturday","Weekend","Night",2017472,73600,1226.6669120000777,0.0520833437500033,0.483333,0
4558609924,6,"Saturday","Weekend","Evening",756552,164128,2735.466912000189,0.3097222500000214,1,0.016667
4558609924,6,"Saturday","Weekend","Morning",1765288,239200,3986.666911999758,0.19345239285713112,0.533333,0
4702921684,0,"Sunday","Weekend","Afternoon",2205384,557753,9295.884308000112,0.529861166666673,1.983333,0
4702921684,0,"Sunday","Weekend","Evening",1102692,116960,1949.3328459999834,0.22222216666666478,0.65,0
4702921684,0,"Sunday","Weekend","Night",2940512,10234,170.56715399999837,0.00729168749999993,0.15,0
4702921684,0,"Sunday","Weekend","Morning",2572948,378658,6310.967154000126,0.3083333571428633,1.6,0
4702921684,1,"Monday","Weekday","Night",2940512,43860,731.0000000000158,0.03125000000000067,0.366667,0
4702921684,1,"Monday","Weekday","Afternoon",2205384,309213,5153.550730998753,0.29375004166659563,1.2,0.1
4702921684,1,"Monday","Weekday","Evening",1102692,339915,5665.249268999891,0.6458332499999876,1.1,0.283333
4702921684,1,"Monday","Weekday","Morning",2572948,185674,3094.5656919998546,0.15119042857142148,0.616667,0
4702921684,2,"Tuesday","Weekday","Morning",3216185,345032,5750.532845998768,0.22476188571423755,0.8,0
4702921684,2,"Tuesday","Weekday","Evening",1378365,325295,5421.582845999782,0.49444439999998013,1.133333,0.05
4702921684,2,"Tuesday","Weekday","Afternoon",2756730,279242,4654.033577000039,0.21222223333333512,0.616667,0.016667
4702921684,2,"Tuesday","Weekday","Night",3675640,55556,925.9328460000418,0.03166665000000143,0.3,0
4702921684,3,"Wednesday","Weekday","Morning",3216185,314330,5238.8328460006,0.20476188571430914,0.733333,0
4702921684,3,"Wednesday","Weekday","Evening",1378365,352342,5872.367153999932,0.5355555999999938,0.966667,0.216667
4702921684,3,"Wednesday","Weekday","Afternoon",2756730,345032,5750.533576999841,0.26222223333332606,1.366667,0
4702921684,3,"Wednesday","Weekday","Night",3675640,81141,1352.3492689998964,0.04624997499999645,0.55,0
4702921684,4,"Thursday","Weekday","Morning",3032403,323833,5397.2164229990585,0.2237373636363246,0.783333,0
4702921684,4,"Thursday","Weekday","Afternoon",2205384,247809,4130.152193000299,0.23541679166668372,0.766667,0
4702921684,4,"Thursday","Weekday","Night",3491858,37281,621.3514619999434,0.02236847368420849,0.283333,0
4702921684,4,"Thursday","Weekday","Evening",1102692,227341,3789.0164229998436,0.43194441666664884,1.133333,0
4702921684,5,"Friday","Weekday","Afternoon",2205384,232458,3874.301461999813,0.220833416666656,0.65,0
4702921684,5,"Friday","Weekday","Night",2940512,42398,706.6335769999548,0.03020834374999807,0.333333,0
4702921684,5,"Friday","Weekday","Evening",1102692,215645,3594.082115000103,0.4097220833333451,0.766667,0
4702921684,5,"Friday","Weekday","Morning",2572948,189329,3155.4821150004955,0.15416660714288136,0.583333,0
4702921684,6,"Saturday","Weekend","Night",2940512,19006,316.7671539999726,0.013541687499998829,0.316667,0
